-6.028735034	-3.463508548	0
-4.881513595	-2.148445883	0
-3.648143273	-0.5266491034	0
-2.34821655	1.238288929	0
-1.004357013	3.06935221	0
0.352743768	4.844952014	0
1.765250013	6.548959188	0
3.10014973	7.993120222	0
4.307698641	9.167854982	0
5.440755183	10.08513484	0
6.599852562	10.60613269	0
7.703916129	10.78329907	0
8.795290434	10.74992687	0
9.777900205	10.52519112	0
10.61135116	10.04418116	0
11.18478758	9.341807855	0
11.57077551	8.400489937	0
11.86061921	7.170533708	0
12.01631713	5.812824038	0
12.25994431	4.441834469	0
12.56613192	3.028016896	0
12.93075419	1.772322356	0
13.4652404	0.7604798128	0
14.02311745	-0.08909240872	0
14.57253712	-0.8311963984	0
15.05657096	-1.500105367	0
15.50080842	-2.312308129	0
15.88416806	-3.170553763	0
16.23049455	-4.115858558	0
16.5100402	-5.142317862	0
16.68885203	-6.189203887	0
16.73178683	-7.277143371	0
16.67713249	-8.292235274	0
16.52062711	-9.234325081	0
16.31792295	-10.05292798	0
16.09761857	-10.7643465	0
15.90772695	-11.26094468	0
15.70516137	-11.70050642	0
15.45864779	-12.01092077	0
15.1394399	-12.07714869	0
14.68432029	-11.99378015	0
14.12408535	-11.67528711	0
13.45939306	-11.25395436	0
12.77069306	-10.55295128	0
11.99417638	-9.636466971	0
11.19528721	-8.714331086	0
10.33068714	-7.616403313	0
9.413440553	-6.452321671	0
8.482460832	-5.206935294	0
7.503889484	-3.846876243	0
6.45218985	-2.270162814	0
5.326992585	-0.529288145	0
4.085927305	1.53608511	0
2.79769464	3.675791098	0
1.410567322	5.945215694	0
-0.0511145093	8.220807265	0
-1.535735206	10.32124528	0
-2.949149004	12.08643701	0
-4.178328359	13.38161244	0
-5.340110803	14.32401348	0
-6.366285391	14.82277982	0
-7.2965954	14.93473093	0
-8.12105561	14.71593345	0
-8.923724144	14.18615645	0
-9.743953584	13.46115133	0
-10.47076116	12.51052108	0
-11.04180618	11.32691652	0
-11.57524994	9.957447604	0
-12.0455771	8.505843271	0
-12.60374294	7.073255401	0
-13.24116307	5.734322592	0
-14.01451378	4.53212551	0
-14.76599579	3.49926888	0
-15.46399844	2.540150238	0
-16.09565395	1.66319207	0
-16.544404	0.7713347795	0
-16.95440749	-0.1312524501	0
-17.32368088	-1.144992094	0
-17.61353054	-2.15245596	0
-17.86841225	-3.191110617	0
-18.07049462	-4.246208524	0
-18.20145197	-5.324025451	0
-18.19142434	-6.427542252	0
-18.09361367	-7.413612699	0
-17.95049177	-8.352417021	0
-17.81107146	-9.158007231	0
-17.67426183	-9.863200854	0
-17.4840273	-10.37863146	0
-17.24628346	-10.75416734	0
-16.88033475	-10.9423254	0
-16.40741378	-10.98111036	0
-15.84019421	-10.87200535	0
-15.21565926	-10.5389254	0
-14.47746457	-10.04906624	0
-13.6299139	-9.411080277	0
-12.74541432	-8.72052797	0
-11.78779273	-7.928273567	0
-10.76674533	-7.051005902	0
-9.709892047	-6.197662565	0
-8.62102237	-5.212428633	0
-7.500424997	-4.016728367	0
