time[ms],desiredTension1,desiredTension2,desiredTension3,desiredTension4,desiredTension5,desiredTension6,desiredTension7,desiredTension8,desiredTension9,desiredTension10,desiredTension11,desiredTension12,desiredTension13,desiredTension14\n\r47430375.000
47430395.000
47430415.000
47430435.000
47430455.000
47430475.000
47430495.000
47430515.000
47430535.000
47430555.000
47430575.000
47430595.000
47430615.000
47430635.000
47430655.000
47430675.000
47430695.000
47430715.000
47430735.000
47430755.000
47430775.000
47430795.000
47430815.000
47430835.000
47430855.000
47430875.000
47430895.000
47430915.000
47430935.000
47430955.000
47430975.000
47430995.000
47431015.000
47431035.000
47431055.000
47431075.000
47431095.000
47431115.000
47431135.000
47431155.000
47431176.000
47431196.000
47431216.000
47431236.000
47431256.000
47431276.000
47431296.000
47431316.000
47431336.000
