time[ms],desiredTension1,desiredTension2,desiredTension3,desiredTension4,desiredTension5,desiredTension6,desiredTension7,desiredTension8,desiredTension9,desiredTension10,desiredTension11,desiredTension12,desiredTension13,desiredTension14\n\r47431378.000
47431398.000
47431418.000
47431438.000
47431458.000
47431478.000
47431498.000
47431518.000
47431538.000
47431558.000
47431578.000
47431598.000
47431618.000
47431638.000
47431658.000
47431679.000
47431699.000
47431719.000
47431739.000
47431759.000
47431779.000
47431799.000
47431819.000
47431840.000
47431860.000
47431880.000
47431900.000
47431920.000
47431940.000
47431961.000
47431982.000
47432002.000
47432022.000
47432043.000
47432063.000
47432083.000
47432103.000
47432123.000
47432143.000
47432163.000
47432183.000
47432203.000
47432223.000
47432243.000
47432264.000
47432285.000
47432305.000
47432326.000
47432346.000
47432366.000
47432386.000
47432406.000
47432427.000
47432447.000
47432467.000
47432487.000
47432507.000
47432528.000
47432548.000
47432568.000
47432588.000
47432608.000
47432628.000
47432648.000
47432668.000
47432688.000
47432708.000
47432729.000
47432749.000
47432770.000
47432790.000
47432810.000
47432830.000
47432850.000
47432871.000
47432891.000
47432911.000
47432931.000
47432951.000
47432972.000
47432992.000
47433012.000
47433032.000
47433052.000
47433072.000
47433092.000
47433112.000
47433132.000
47433152.000
47433173.000
47433193.000
47433213.000
47433233.000
47433253.000
47433273.000
47433293.000
47433313.000
47433333.000
47433353.000
47433373.000
47433393.000
47433413.000
47433433.000
47433453.000
47433473.000
47433493.000
47433513.000
47433533.000
47433553.000
47433573.000
47433593.000
47433613.000
47433633.000
47433653.000
47433673.000
47433693.000
47433713.000
47433733.000
47433753.000
47433773.000
47433793.000
47433813.000
47433833.000
47433853.000
47433873.000
47433893.000
47433913.000
47433933.000
47433953.000
47433973.000
47433993.000
47434013.000
47434033.000
47434053.000
47434073.000
47434093.000
47434113.000
47434133.000
47434153.000
47434173.000
47434193.000
47434213.000
47434233.000
47434253.000
47434273.000
47434293.000
47434313.000
47434333.000
47434353.000
47434373.000
47434393.000
47434413.000
47434433.000
47434454.000
47434474.000
47434494.000
47434514.000
47434534.000
47434555.000
47434575.000
47434595.000
47434615.000
47434635.000
47434655.000
47434675.000
47434695.000
47434715.000
47434735.000
47434755.000
47434775.000
47434795.000
47434815.000
47434835.000
47434856.000
47434876.000
47434896.000
47434916.000
47434936.000
47434956.000
47434976.000
47434996.000
47435016.000
47435036.000
47435056.000
47435076.000
47435096.000
47435116.000
47435136.000
47435156.000
47435176.000
47435196.000
47435216.000
47435236.000
47435256.000
47435276.000
47435296.000
47435316.000
47435336.000
47435356.000
47435376.000
47435396.000
47435416.000
47435437.000
47435457.000
47435477.000
47435497.000
47435517.000
47435538.000
47435558.000
47435578.000
47435599.000
47435620.000
47435640.000
47435660.000
47435681.000
47435702.000
47435722.000
47435742.000
47435762.000
47435783.000
47435803.000
47435823.000
47435843.000
47435863.000
47435883.000
47435903.000
47435923.000
47435943.000
47435964.000
47435984.000
47436004.000
47436024.000
47436044.000
47436064.000
47436084.000
47436104.000
47436124.000
47436144.000
47436164.000
47436184.000
47436204.000
47436224.000
47436244.000
47436264.000
47436284.000
47436304.000
47436324.000
47436344.000
47436364.000
47436384.000
47436404.000
47436424.000
47436444.000
47436464.000
47436484.000
47436504.000
47436524.000
47436544.000
47436564.000
47436585.000
47436605.000
47436625.000
47436645.000
47436665.000
47436685.000
47436705.000
47436725.000
47436745.000
47436765.000
47436786.000
47436806.000
47436826.000
47436846.000
47436866.000
47436886.000
47436906.000
47436926.000
47436946.000
47436966.000
47436986.000
47437006.000
47437026.000
47437046.000
47437066.000
47437086.000
47437106.000
47437126.000
47437146.000
47437166.000
47437187.000
47437207.000
47437227.000
47437247.000
47437267.000
47437287.000
47437307.000
47437327.000
47437347.000
47437367.000
47437387.000
47437407.000
47437427.000
47437447.000
47437467.000
47437487.000
47437507.000
47437527.000
47437547.000
47437567.000
47437587.000
47437608.000
47437628.000
47437648.000
47437668.000
47437688.000
47437708.000
47437728.000
47437748.000
47437768.000
47437788.000
47437808.000
47437828.000
47437848.000
47437868.000
47437888.000
47437908.000
47437928.000
47437948.000
47437968.000
47437989.000
47438009.000
47438029.000
47438049.000
47438069.000
47438089.000
47438109.000
47438129.000
47438149.000
47438169.000
47438189.000
47438209.000
47438229.000
47438249.000
47438269.000
47438289.000
47438309.000
47438329.000
47438349.000
47438369.000
47438389.000
47438409.000
47438429.000
47438449.000
47438469.000
47438490.000
47438510.000
47438530.000
47438550.000
47438570.000
47438590.000
47438610.000
47438630.000
47438650.000
47438670.000
47438690.000
47438710.000
47438730.000
47438750.000
47438770.000
47438790.000
47438810.000
47438830.000
47438850.000
47438870.000
47438890.000
47438910.000
47438930.000
47438950.000
47438970.000
47438990.000
47439010.000
47439030.000
47439050.000
47439070.000
47439090.000
47439110.000
47439130.000
47439150.000
47439170.000
47439191.000
47439211.000
47439231.000
47439251.000
47439271.000
47439291.000
47439311.000
47439331.000
47439351.000
47439371.000
47439391.000
47439411.000
47439431.000
47439451.000
47439471.000
47439491.000
47439511.000
47439531.000
47439551.000
47439571.000
47439591.000
47439611.000
47439631.000
47439651.000
47439671.000
47439691.000
47439711.000
47439731.000
47439751.000
47439771.000
47439791.000
47439811.000
47439831.000
47439851.000
47439871.000
47439891.000
47439911.000
47439931.000
47439951.000
47439971.000
47439991.000
47440011.000
47440031.000
47440051.000
47440071.000
47440091.000
47440111.000
47440131.000
47440151.000
47440171.000
47440191.000
47440211.000
47440231.000
47440251.000
47440271.000
47440291.000
47440311.000
47440331.000
47440351.000
47440371.000
47440391.000
47440411.000
47440431.000
47440451.000
47440471.000
47440491.000
47440511.000
47440531.000
47440551.000
47440571.000
47440591.000
47440611.000
47440631.000
47440651.000
47440671.000
47440691.000
47440711.000
47440731.000
47440751.000
47440771.000
47440791.000
47440811.000
47440831.000
47440851.000
47440871.000
47440891.000
47440911.000
47440931.000
47440951.000
47440971.000
47440991.000
47441012.000
47441032.000
47441052.000
47441073.000
47441093.000
47441113.000
47441133.000
47441153.000
47441173.000
47441193.000
47441213.000
47441233.000
47441253.000
47441273.000
47441293.000
47441313.000
47441333.000
47441353.000
47441373.000
47441393.000
47441413.000
47441433.000
47441453.000
47441473.000
47441493.000
47441513.000
47441533.000
47441553.000
47441574.000
47441594.000
47441614.000
47441634.000
47441654.000
47441675.000
47441695.000
47441715.000
47441735.000
47441755.000
47441776.000
47441796.000
47441816.000
47441836.000
47441856.000
47441876.000
47441896.000
47441916.000
47441936.000
47441956.000
47441976.000
47441996.000
47442016.000
47442036.000
47442056.000
47442076.000
47442096.000
47442116.000
47442136.000
47442156.000
47442176.000
47442196.000
47442216.000
47442236.000
47442256.000
47442276.000
47442296.000
47442316.000
47442336.000
47442356.000
47442377.000
47442397.000
47442417.000
47442437.000
47442457.000
47442477.000
47442497.000
47442517.000
47442537.000
47442557.000
47442577.000
47442597.000
47442617.000
47442637.000
47442658.000
47442678.000
47442698.000
47442718.000
47442738.000
47442758.000
47442778.000
47442798.000
47442818.000
47442838.000
47442859.000
47442879.000
47442899.000
47442919.000
47442939.000
47442959.000
47442979.000
47442999.000
47443019.000
47443039.000
47443059.000
47443079.000
47443099.000
47443119.000
47443139.000
47443159.000
47443179.000
47443199.000
47443219.000
47443239.000
47443259.000
47443279.000
47443299.000
47443320.000
47443340.000
47443360.000
47443380.000
47443400.000
47443420.000
47443440.000
47443461.000
47443481.000
47443501.000
47443521.000
47443542.000
47443562.000
47443582.000
47443602.000
47443622.000
47443642.000
47443662.000
47443682.000
47443702.000
47443723.000
47443743.000
47443764.000
47443784.000
47443804.000
47443824.000
47443844.000
47443864.000
47443884.000
47443904.000
47443924.000
47443944.000
47443965.000
47443985.000
47444005.000
47444026.000
47444046.000
47444067.000
47444087.000
47444107.000
47444127.000
47444147.000
47444167.000
47444187.000
47444207.000
47444227.000
47444247.000
47444268.000
47444288.000
47444308.000
47444328.000
