-14.36673588	-6.082554473	0
-12.57029223	-4.600441105	0
-10.65232041	-2.756014085	0
-8.593068002	-0.4895846692	0
-6.357483937	2.127610822	0
-4.085669947	4.959258946	0
-1.868420823	7.77230773	0
0.1968138922	10.22637853	0
2.109407483	12.20914224	0
4.000173931	13.69761465	0
5.831624926	14.70314358	0
7.639104047	15.20157806	0
9.399129595	15.1822246	0
11.11518787	14.68065984	0
12.7660927	13.84747791	0
14.30184118	12.81155489	0
15.5650245	11.67038612	0
16.50566627	10.48636835	0
17.10037586	9.343742907	0
17.52048477	8.191703169	0
17.94781582	7.027458702	0
18.57776511	5.90846416	0
19.37003269	4.972771156	0
20.32031746	4.092224872	0
21.30885889	3.193226278	0
22.28307552	2.14061579	0
23.24298428	0.8814637125	0
24.11997666	-0.4985974776	0
24.95440274	-1.990762809	0
25.67458405	-3.467037994	0
26.25012226	-4.86134248	0
26.69452092	-6.153458816	0
26.97547134	-7.289198432	0
27.13191242	-8.2810842	0
27.17591299	-9.166151534	0
27.1606974	-9.910399645	0
27.0511839	-10.56780801	0
26.88668594	-11.11030604	0
26.64800888	-11.58758677	0
26.3133913	-11.94230442	0
25.90391131	-12.22246609	0
25.41133316	-12.36319594	0
24.82444863	-12.33951975	0
24.10862815	-12.12659859	0
23.25060131	-11.69937903	0
22.23733152	-11.07155097	0
21.03262597	-10.27208778	0
19.65369776	-9.338574256	0
18.13594239	-8.28298581	0
16.52667789	-7.03651332	0
14.89774587	-5.498206358	0
13.25233813	-3.664001866	0
11.5126303	-1.410612814	0
9.619550167	1.210860374	0
7.487881406	4.144694851	0
5.227479085	7.149824331	0
2.953072538	10.01959431	0
0.7404632276	12.50221386	0
-1.396138247	14.38957241	0
-3.446086194	15.63782187	0
-5.370260426	16.35791691	0
-7.072459805	16.59290915	0
-8.752110984	16.47170112	0
-10.50876978	16.04120827	0
-12.34770188	15.33557486	0
-14.15606589	14.41833574	0
-15.76483901	13.35151922	0
-16.96630647	12.24097457	0
-17.70413473	11.03016051	0
-18.20707956	9.826923859	0
-18.72697283	8.56337448	0
-19.38557812	7.302992898	0
-20.23006659	6.098661121	0
-21.1838695	4.96987181	0
-22.21203612	3.875814143	0
-23.2621932	2.728574213	0
-24.25556983	1.462332168	0
-25.21021545	0.05329215579	0
-26.04550179	-1.425743799	0
-26.76931044	-3.003251238	0
-27.36223572	-4.574478545	0
-27.80806608	-6.11797862	0
-28.08082229	-7.578380593	0
-28.16026917	-8.890014663	0
-28.08599328	-10.08738726	0
-27.89104127	-11.14400605	0
-27.61966036	-12.05357339	0
-27.27226563	-12.84697623	0
-26.86588464	-13.45698645	0
-26.41652999	-13.83516183	0
-25.87907742	-13.9600399	0
-25.27219682	-13.82042619	0
-24.60312242	-13.42294596	0
-23.85331942	-12.84370778	0
-22.99778446	-12.10525871	0
-21.9885847	-11.27136264	0
-20.79051045	-10.37038074	0
-19.4110085	-9.449299835	0
-17.82746323	-8.499917218	0
-16.14022098	-7.485710947	0
-14.37319996	-6.297615701	0
